metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
lustre.net.msgs_alloc,gauge,,,,Number of allocated network messages,0,lustre,net msgs alloc,,
lustre.net.msgs_max,gauge,,,,Maximum number of network messages,0,lustre,net msgs max,,
lustre.net.network_timeout_count,count,,,,Number of network timeouts,0,lustre,net network timeout count,,
lustre.net.peer.dropped_stats.ack,count,,,,Number of dropped ACK messages from peers,0,lustre,net peer dropped ack,,
lustre.net.peer.dropped_stats.get,count,,,,Number of dropped GET messages from peers,0,lustre,net peer dropped get,,
lustre.net.peer.dropped_stats.hello,count,,,,Number of dropped HELLO messages from peers,0,lustre,net peer dropped hello,,
lustre.net.peer.dropped_stats.put,count,,,,Number of dropped PUT messages from peers,0,lustre,net peer dropped put,,
lustre.net.peer.dropped_stats.reply,count,,,,Number of dropped REPLY messages from peers,0,lustre,net peer dropped reply,,
lustre.net.peer.health_stats.dropped,count,,,,Number of dropped operations from peers,0,lustre,net peer health dropped,,
lustre.net.peer.health_stats.error,count,,,,Number of errors from peers,0,lustre,net peer health error,,
lustre.net.peer.health_stats.health_value,gauge,,,,Peer network connection health score (1000=healthy),1,lustre,net peer health value,,
lustre.net.peer.health_stats.network_timeout,count,,,,Number of network timeouts from peers,0,lustre,net peer health network timeout,,
lustre.net.peer.health_stats.next_ping,gauge,,second,,Time until next ping to peer,0,lustre,net peer health next ping,,
lustre.net.peer.health_stats.ping_count,count,,,,Number of peer network pings,0,lustre,net peer health ping count,,
lustre.net.peer.health_stats.timeout,count,,,,Number of peer network timeouts,0,lustre,net peer health timeout,,
lustre.net.peer.received_stats.ack,count,,,,Number of received ACK messages from peers,0,lustre,net peer received ack,,
lustre.net.peer.received_stats.get,count,,,,Number of received GET messages from peers,0,lustre,net peer received get,,
lustre.net.peer.received_stats.hello,count,,,,Number of received HELLO messages from peers,0,lustre,net peer received hello,,
lustre.net.peer.received_stats.put,count,,,,Number of received PUT messages from peers,0,lustre,net peer received put,,
lustre.net.peer.received_stats.reply,count,,,,Number of received REPLY messages from peers,0,lustre,net peer received reply,,
lustre.net.peer.sent_stats.ack,count,,,,Number of sent ACK messages to peers,0,lustre,net peer sent ack,,
lustre.net.peer.sent_stats.get,count,,,,Number of sent GET messages to peers,0,lustre,net peer sent get,,
lustre.net.peer.sent_stats.hello,count,,,,Number of sent HELLO messages to peers,0,lustre,net peer sent hello,,
lustre.net.peer.sent_stats.put,count,,,,Number of sent PUT messages to peers,0,lustre,net peer sent put,,
lustre.net.peer.sent_stats.reply,count,,,,Number of sent REPLY messages to peers,0,lustre,net peer sent reply,,
lustre.net.peer.statistics.drop_count,count,,,,Number of peer network packets dropped,0,lustre,net peer drop count,,
lustre.net.peer.statistics.recv_count,count,,,,Number of peer network packets received,0,lustre,net peer recv count,,
lustre.net.peer.statistics.send_count,count,,,,Number of peer network packets sent,0,lustre,net peer send count,,
lustre.net.recv_count,count,,,,Number of received network packets,0,lustre,net recv count,,
lustre.net.recv_length,gauge,,byte,,Total bytes of received network packets,0,lustre,net recv length,,
lustre.net.remote_dropped_count,count,,,,Number of remotely dropped network packets,0,lustre,net remote dropped count,,
lustre.net.remote_error_count,count,,,,Number of remote network errors,0,lustre,net remote error count,,
lustre.net.remote_timeout_count,count,,,,Number of remote network timeouts,0,lustre,net remote timeout count,,
lustre.net.resend_count,count,,,,Number of network packet resends,0,lustre,net resend count,,
lustre.net.response_timeout_count,count,,,,Number of response timeouts,0,lustre,net response timeout count,,
lustre.net.route_count,count,,,,Number of routed network packets,0,lustre,net route count,,
lustre.net.route_length,gauge,,byte,,Total bytes of routed network packets,0,lustre,net route length,,
lustre.net.rst_alloc,gauge,,,,Number of allocated network reset structures,0,lustre,net rst alloc,,
lustre.net.send_count,count,,,,Number of sent network packets,0,lustre,net send count,,
lustre.net.send_length,gauge,,byte,,Total bytes of sent network packets,0,lustre,net send length,,
lustre.obdfilter.destroy.count,count,,,,Number of destroy operations on OBD filter,0,lustre,obdfilter destroy count,,
lustre.obdfilter.destroy.max,gauge,,microsecond,,Maximum destroy operation time on OBD filter,0,lustre,obdfilter destroy max,,
lustre.obdfilter.destroy.min,gauge,,microsecond,,Minimum destroy operation time on OBD filter,0,lustre,obdfilter destroy min,,
lustre.obdfilter.destroy.sum,gauge,,microsecond,,Total destroy operation time on OBD filter,0,lustre,obdfilter destroy sum,,
lustre.obdfilter.destroy.sumsq,gauge,,,,Sum of squares for destroy operation times on OBD filter,0,lustre,obdfilter destroy sumsq,,
lustre.obdfilter.exports.create.count,count,,,,Number of create operations from OBD filter exports,0,lustre,obdfilter exports create count,,
lustre.obdfilter.exports.create.max,gauge,,microsecond,,Maximum create operation time from OBD filter exports,0,lustre,obdfilter exports create max,,
lustre.obdfilter.exports.create.min,gauge,,microsecond,,Minimum create operation time from OBD filter exports,0,lustre,obdfilter exports create min,,
lustre.obdfilter.exports.create.sum,gauge,,microsecond,,Total create operation time from OBD filter exports,0,lustre,obdfilter exports create sum,,
lustre.obdfilter.exports.create.sumsq,gauge,,,,Sum of squares for create operation times from OBD filter exports,0,lustre,obdfilter exports create sumsq,,
lustre.obdfilter.exports.destroy.count,count,,,,Number of destroy operations from OBD filter exports,0,lustre,obdfilter exports destroy count,,
lustre.obdfilter.exports.destroy.max,gauge,,microsecond,,Maximum destroy operation time from OBD filter exports,0,lustre,obdfilter exports destroy max,,
lustre.obdfilter.exports.destroy.min,gauge,,microsecond,,Minimum destroy operation time from OBD filter exports,0,lustre,obdfilter exports destroy min,,
lustre.obdfilter.exports.destroy.sum,gauge,,microsecond,,Total destroy operation time from OBD filter exports,0,lustre,obdfilter exports destroy sum,,
lustre.obdfilter.exports.destroy.sumsq,gauge,,,,Sum of squares for destroy operation times from OBD filter exports,0,lustre,obdfilter exports destroy sumsq,,
lustre.obdfilter.exports.get_info.count,count,,,,Number of get_info operations from OBD filter exports,0,lustre,obdfilter exports get info count,,
lustre.obdfilter.exports.get_info.max,gauge,,microsecond,,Maximum get_info operation time from OBD filter exports,0,lustre,obdfilter exports get info max,,
lustre.obdfilter.exports.get_info.min,gauge,,microsecond,,Minimum get_info operation time from OBD filter exports,0,lustre,obdfilter exports get info min,,
lustre.obdfilter.exports.get_info.sum,gauge,,microsecond,,Total get_info operation time from OBD filter exports,0,lustre,obdfilter exports get info sum,,
lustre.obdfilter.exports.get_info.sumsq,gauge,,,,Sum of squares for get_info operation times from OBD filter exports,0,lustre,obdfilter exports get info sumsq,,
lustre.obdfilter.exports.punch.count,count,,,,Number of punch operations from OBD filter exports,0,lustre,obdfilter exports punch count,,
lustre.obdfilter.exports.punch.max,gauge,,microsecond,,Maximum punch operation time from OBD filter exports,0,lustre,obdfilter exports punch max,,
lustre.obdfilter.exports.punch.min,gauge,,microsecond,,Minimum punch operation time from OBD filter exports,0,lustre,obdfilter exports punch min,,
lustre.obdfilter.exports.punch.sum,gauge,,microsecond,,Total punch operation time from OBD filter exports,0,lustre,obdfilter exports punch sum,,
lustre.obdfilter.exports.punch.sumsq,gauge,,,,Sum of squares for punch operation times from OBD filter exports,0,lustre,obdfilter exports punch sumsq,,
lustre.obdfilter.exports.read.count,count,,,,Number of read operations from OBD filter exports,0,lustre,obdfilter exports read count,,
lustre.obdfilter.exports.read.max,gauge,,microsecond,,Maximum read operation time from OBD filter exports,0,lustre,obdfilter exports read max,,
lustre.obdfilter.exports.read.min,gauge,,microsecond,,Minimum read operation time from OBD filter exports,0,lustre,obdfilter exports read min,,
lustre.obdfilter.exports.read.sum,gauge,,microsecond,,Total read operation time from OBD filter exports,0,lustre,obdfilter exports read sum,,
lustre.obdfilter.exports.read.sumsq,gauge,,,,Sum of squares for read operation times from OBD filter exports,0,lustre,obdfilter exports read sumsq,,
lustre.obdfilter.exports.read_bytes.count,count,,,,Number of read_bytes operations from OBD filter exports,0,lustre,obdfilter exports read bytes count,,
lustre.obdfilter.exports.read_bytes.max,gauge,,byte,,Maximum size of read_bytes operation from OBD filter exports,0,lustre,obdfilter exports read bytes max,,
lustre.obdfilter.exports.read_bytes.min,gauge,,byte,,Minimum size of read_bytes operation from OBD filter exports,0,lustre,obdfilter exports read bytes min,,
lustre.obdfilter.exports.read_bytes.sum,gauge,,byte,,Total size of read_bytes operation from OBD filter exports,0,lustre,obdfilter exports read bytes sum,,
lustre.obdfilter.exports.read_bytes.sumsq,gauge,,,,Sum of squares for size of read_bytes operation from OBD filter exports,0,lustre,obdfilter exports read bytes sumsq,,
lustre.obdfilter.exports.setattr.count,count,,,,Number of setattr operations from OBD filter exports,0,lustre,obdfilter exports setattr count,,
lustre.obdfilter.exports.setattr.max,gauge,,microsecond,,Maximum setattr operation time from OBD filter exports,0,lustre,obdfilter exports setattr max,,
lustre.obdfilter.exports.setattr.min,gauge,,microsecond,,Minimum setattr operation time from OBD filter exports,0,lustre,obdfilter exports setattr min,,
lustre.obdfilter.exports.setattr.sum,gauge,,microsecond,,Total setattr operation time from OBD filter exports,0,lustre,obdfilter exports setattr sum,,
lustre.obdfilter.exports.setattr.sumsq,gauge,,,,Sum of squares for setattr operation times from OBD filter exports,0,lustre,obdfilter exports setattr sumsq,,
lustre.obdfilter.exports.statfs.count,count,,,,Number of statfs operations from OBD filter exports,0,lustre,obdfilter exports statfs count,,
lustre.obdfilter.exports.statfs.max,gauge,,microsecond,,Maximum statfs operation time from OBD filter exports,0,lustre,obdfilter exports statfs max,,
lustre.obdfilter.exports.statfs.min,gauge,,microsecond,,Minimum statfs operation time from OBD filter exports,0,lustre,obdfilter exports statfs min,,
lustre.obdfilter.exports.statfs.sum,gauge,,microsecond,,Total statfs operation time from OBD filter exports,0,lustre,obdfilter exports statfs sum,,
lustre.obdfilter.exports.statfs.sumsq,gauge,,,,Sum of squares for statfs operation times from OBD filter exports,0,lustre,obdfilter exports statfs sumsq,,
lustre.obdfilter.exports.sync.count,count,,,,Number of sync operations from OBD filter exports,0,lustre,obdfilter exports sync count,,
lustre.obdfilter.exports.sync.max,gauge,,microsecond,,Maximum sync operation time from OBD filter exports,0,lustre,obdfilter exports sync max,,
lustre.obdfilter.exports.sync.min,gauge,,microsecond,,Minimum sync operation time from OBD filter exports,0,lustre,obdfilter exports sync min,,
lustre.obdfilter.exports.sync.sum,gauge,,microsecond,,Total sync operation time from OBD filter exports,0,lustre,obdfilter exports sync sum,,
lustre.obdfilter.exports.sync.sumsq,gauge,,,,Sum of squares for sync operation times from OBD filter exports,0,lustre,obdfilter exports sync sumsq,,
lustre.obdfilter.exports.write.count,count,,,,Number of write operations from OBD filter exports,0,lustre,obdfilter exports write count,,
lustre.obdfilter.exports.write.max,gauge,,microsecond,,Maximum write operation time from OBD filter exports,0,lustre,obdfilter exports write max,,
lustre.obdfilter.exports.write.min,gauge,,microsecond,,Minimum write operation time from OBD filter exports,0,lustre,obdfilter exports write min,,
lustre.obdfilter.exports.write.sum,gauge,,microsecond,,Total write operation time from OBD filter exports,0,lustre,obdfilter exports write sum,,
lustre.obdfilter.exports.write.sumsq,gauge,,,,Sum of squares for write operation times from OBD filter exports,0,lustre,obdfilter exports write sumsq,,
lustre.obdfilter.exports.write_bytes.count,count,,,,Number of write_bytes operations from OBD filter exports,0,lustre,obdfilter exports write bytes count,,
lustre.obdfilter.exports.write_bytes.max,gauge,,byte,,Maximum size of write_bytes operation from OBD filter exports,0,lustre,obdfilter exports write bytes max,,
lustre.obdfilter.exports.write_bytes.min,gauge,,byte,,Minimum size of write_bytes operation from OBD filter exports,0,lustre,obdfilter exports write bytes min,,
lustre.obdfilter.exports.write_bytes.sum,gauge,,byte,,Total size of write_bytes operation from OBD filter exports,0,lustre,obdfilter exports write bytes sum,,
lustre.obdfilter.exports.write_bytes.sumsq,gauge,,,,Sum of squares for size of write_bytes operation from OBD filter exports,0,lustre,obdfilter exports write bytes sumsq,,
lustre.obdfilter.punch.count,count,,,,Number of punch operations on OBD filter,0,lustre,obdfilter punch count,,
lustre.obdfilter.punch.max,gauge,,microsecond,,Maximum punch operation time on OBD filter,0,lustre,obdfilter punch max,,
lustre.obdfilter.punch.min,gauge,,microsecond,,Minimum punch operation time on OBD filter,0,lustre,obdfilter punch min,,
lustre.obdfilter.punch.sum,gauge,,microsecond,,Total punch operation time on OBD filter,0,lustre,obdfilter punch sum,,
lustre.obdfilter.punch.sumsq,gauge,,,,Sum of squares for punch operation times on OBD filter,0,lustre,obdfilter punch sumsq,,
lustre.obdfilter.read.count,count,,,,Number of read operations on OBD filter,0,lustre,obdfilter read count,,
lustre.obdfilter.read.max,gauge,,microsecond,,Maximum read operation time on OBD filter,0,lustre,obdfilter read max,,
lustre.obdfilter.read.min,gauge,,microsecond,,Minimum read operation time on OBD filter,0,lustre,obdfilter read min,,
lustre.obdfilter.read.sum,gauge,,microsecond,,Total read operation time on OBD filter,0,lustre,obdfilter read sum,,
lustre.obdfilter.read.sumsq,gauge,,,,Sum of squares for read operation times on OBD filter,0,lustre,obdfilter read sumsq,,
lustre.obdfilter.read_bytes.count,count,,,,Number of read_bytes operations on OBD filter,0,lustre,obdfilter read bytes count,,
lustre.obdfilter.read_bytes.max,gauge,,byte,,Maximum size of read_bytes operation on OBD filter,0,lustre,obdfilter read bytes max,,
lustre.obdfilter.read_bytes.min,gauge,,byte,,Minimum size of read_bytes operation on OBD filter,0,lustre,obdfilter read bytes min,,
lustre.obdfilter.read_bytes.sum,gauge,,byte,,Total size of read_bytes operation on OBD filter,0,lustre,obdfilter read bytes sum,,
lustre.obdfilter.read_bytes.sumsq,gauge,,,,Sum of squares for size of read_bytes operation on OBD filter,0,lustre,obdfilter read bytes sumsq,,
lustre.obdfilter.setattr.count,count,,,,Number of setattr operations on OBD filter,0,lustre,obdfilter setattr count,,
lustre.obdfilter.setattr.max,gauge,,microsecond,,Maximum setattr operation time on OBD filter,0,lustre,obdfilter setattr max,,
lustre.obdfilter.setattr.min,gauge,,microsecond,,Minimum setattr operation time on OBD filter,0,lustre,obdfilter setattr min,,
lustre.obdfilter.setattr.sum,gauge,,microsecond,,Total setattr operation time on OBD filter,0,lustre,obdfilter setattr sum,,
lustre.obdfilter.setattr.sumsq,gauge,,,,Sum of squares for setattr operation times on OBD filter,0,lustre,obdfilter setattr sumsq,,
lustre.obdfilter.statfs.count,count,,,,Number of statfs operations on OBD filter,0,lustre,obdfilter statfs count,,
lustre.obdfilter.statfs.max,gauge,,microsecond,,Maximum statfs operation time on OBD filter,0,lustre,obdfilter statfs max,,
lustre.obdfilter.statfs.min,gauge,,microsecond,,Minimum statfs operation time on OBD filter,0,lustre,obdfilter statfs min,,
lustre.obdfilter.statfs.sum,gauge,,microsecond,,Total statfs operation time on OBD filter,0,lustre,obdfilter statfs sum,,
lustre.obdfilter.statfs.sumsq,gauge,,,,Sum of squares for statfs operation times on OBD filter,0,lustre,obdfilter statfs sumsq,,
lustre.obdfilter.sync.count,count,,,,Number of sync operations on OBD filter,0,lustre,obdfilter sync count,,
lustre.obdfilter.sync.max,gauge,,microsecond,,Maximum sync operation time on OBD filter,0,lustre,obdfilter sync max,,
lustre.obdfilter.sync.min,gauge,,microsecond,,Minimum sync operation time on OBD filter,0,lustre,obdfilter sync min,,
lustre.obdfilter.sync.sum,gauge,,microsecond,,Total sync operation time on OBD filter,0,lustre,obdfilter sync sum,,
lustre.obdfilter.sync.sumsq,gauge,,,,Sum of squares for sync operation times on OBD filter,0,lustre,obdfilter sync sumsq,,
lustre.obdfilter.write.count,count,,,,Number of write operations on OBD filter,0,lustre,obdfilter write count,,
lustre.obdfilter.write.max,gauge,,microsecond,,Maximum write operation time on OBD filter,0,lustre,obdfilter write max,,
lustre.obdfilter.write.min,gauge,,microsecond,,Minimum write operation time on OBD filter,0,lustre,obdfilter write min,,
lustre.obdfilter.write.sum,gauge,,microsecond,,Total write operation time on OBD filter,0,lustre,obdfilter write sum,,
lustre.obdfilter.write.sumsq,gauge,,,,Sum of squares for write operation times on OBD filter,0,lustre,obdfilter write sumsq,,
lustre.obdfilter.write_bytes.count,count,,,,Number of write_bytes operations on OBD filter,0,lustre,obdfilter write bytes count,,
lustre.obdfilter.write_bytes.max,gauge,,byte,,Maximum size of write_bytes operation on OBD filter,0,lustre,obdfilter write bytes max,,
lustre.obdfilter.write_bytes.min,gauge,,byte,,Minimum size of write_bytes operation on OBD filter,0,lustre,obdfilter write bytes min,,
lustre.obdfilter.write_bytes.sum,gauge,,byte,,Total size of write_bytes operation on OBD filter,0,lustre,obdfilter write bytes sum,,
lustre.obdfilter.write_bytes.sumsq,gauge,,,,Sum of squares for size of write_bytes operation on OBD filter,0,lustre,obdfilter write bytes sumsq,,
lustre.osc.ldlm_cancel.count,count,,,,Number of LDLM cancel operations from OSC,0,lustre,osc ldlm cancel count,,
lustre.osc.ldlm_cancel.max,gauge,,microsecond,,Maximum LDLM cancel operation time from OSC,0,lustre,osc ldlm cancel max,,
lustre.osc.ldlm_cancel.min,gauge,,microsecond,,Minimum LDLM cancel operation time from OSC,0,lustre,osc ldlm cancel min,,
lustre.osc.ldlm_cancel.sum,gauge,,microsecond,,Total LDLM cancel operation time from OSC,0,lustre,osc ldlm cancel sum,,
lustre.osc.ldlm_cancel.sumsq,gauge,,,,Sum of squares for LDLM cancel operation times from OSC,0,lustre,osc ldlm cancel sumsq,,
lustre.osc.ldlm_extent_enqueue.count,count,,,,Number of LDLM extent enqueue operations from OSC,0,lustre,osc ldlm extent enqueue count,,
lustre.osc.ldlm_extent_enqueue.max,gauge,,microsecond,,Maximum LDLM extent enqueue operation time from OSC,0,lustre,osc ldlm extent enqueue max,,
lustre.osc.ldlm_extent_enqueue.min,gauge,,microsecond,,Minimum LDLM extent enqueue operation time from OSC,0,lustre,osc ldlm extent enqueue min,,
lustre.osc.ldlm_extent_enqueue.sum,gauge,,microsecond,,Total LDLM extent enqueue operation time from OSC,0,lustre,osc ldlm extent enqueue sum,,
lustre.osc.ldlm_extent_enqueue.sumsq,gauge,,,,Sum of squares for LDLM extent enqueue operation times from OSC,0,lustre,osc ldlm extent enqueue sumsq,,
lustre.osc.ldlm_glimpse_enqueue.count,count,,,,Number of LDLM glimpse enqueue operations from OSC,0,lustre,osc ldlm glimpse enqueue count,,
lustre.osc.ldlm_glimpse_enqueue.max,gauge,,microsecond,,Maximum LDLM glimpse enqueue operation time from OSC,0,lustre,osc ldlm glimpse enqueue max,,
lustre.osc.ldlm_glimpse_enqueue.min,gauge,,microsecond,,Minimum LDLM glimpse enqueue operation time from OSC,0,lustre,osc ldlm glimpse enqueue min,,
lustre.osc.ldlm_glimpse_enqueue.sum,gauge,,microsecond,,Total LDLM glimpse enqueue operation time from OSC,0,lustre,osc ldlm glimpse enqueue sum,,
lustre.osc.ldlm_glimpse_enqueue.sumsq,gauge,,,,Sum of squares for LDLM glimpse enqueue operation times from OSC,0,lustre,osc ldlm glimpse enqueue sumsq,,
lustre.osc.obd_ping.count,count,,,,Number of OBD ping operations from OSC,0,lustre,osc obd ping count,,
lustre.osc.obd_ping.max,gauge,,microsecond,,Maximum OBD ping operation time from OSC,0,lustre,osc obd ping max,,
lustre.osc.obd_ping.min,gauge,,microsecond,,Minimum OBD ping operation time from OSC,0,lustre,osc obd ping min,,
lustre.osc.obd_ping.sum,gauge,,microsecond,,Total OBD ping operation time from OSC,0,lustre,osc obd ping sum,,
lustre.osc.obd_ping.sumsq,gauge,,,,Sum of squares for OBD ping operation times from OSC,0,lustre,osc obd ping sumsq,,
lustre.osc.ost_connect.count,count,,,,Number of OST connect operations from OSC,0,lustre,osc ost connect count,,
lustre.osc.ost_connect.max,gauge,,microsecond,,Maximum OST connect operation time from OSC,0,lustre,osc ost connect max,,
lustre.osc.ost_connect.min,gauge,,microsecond,,Minimum OST connect operation time from OSC,0,lustre,osc ost connect min,,
lustre.osc.ost_connect.sum,gauge,,microsecond,,Total OST connect operation time from OSC,0,lustre,osc ost connect sum,,
lustre.osc.ost_connect.sumsq,gauge,,,,Sum of squares for OST connect operation times from OSC,0,lustre,osc ost connect sumsq,,
lustre.osc.ost_disconnect.count,count,,,,Number of OST disconnect operations from OSC,0,lustre,osc ost disconnect count,,
lustre.osc.ost_disconnect.max,gauge,,microsecond,,Maximum OST disconnect operation time from OSC,0,lustre,osc ost disconnect max,,
lustre.osc.ost_disconnect.min,gauge,,microsecond,,Minimum OST disconnect operation time from OSC,0,lustre,osc ost disconnect min,,
lustre.osc.ost_disconnect.sum,gauge,,microsecond,,Total OST disconnect operation time from OSC,0,lustre,osc ost disconnect sum,,
lustre.osc.ost_disconnect.sumsq,gauge,,,,Sum of squares for OST disconnect operation times from OSC,0,lustre,osc ost disconnect sumsq,,
lustre.osc.ost_punch.count,count,,,,Number of OST punch operations from OSC,0,lustre,osc ost punch count,,
lustre.osc.ost_punch.max,gauge,,microsecond,,Maximum OST punch operation time from OSC,0,lustre,osc ost punch max,,
lustre.osc.ost_punch.min,gauge,,microsecond,,Minimum OST punch operation time from OSC,0,lustre,osc ost punch min,,
lustre.osc.ost_punch.sum,gauge,,microsecond,,Total OST punch operation time from OSC,0,lustre,osc ost punch sum,,
lustre.osc.ost_punch.sumsq,gauge,,,,Sum of squares for OST punch operation times from OSC,0,lustre,osc ost punch sumsq,,
lustre.osc.ost_read.count,count,,,,Number of OST read operations from OSC,0,lustre,osc ost read count,,
lustre.osc.ost_read.max,gauge,,microsecond,,Maximum OST read operation time from OSC,0,lustre,osc ost read max,,
lustre.osc.ost_read.min,gauge,,microsecond,,Minimum OST read operation time from OSC,0,lustre,osc ost read min,,
lustre.osc.ost_read.sum,gauge,,microsecond,,Total OST read operation time from OSC,0,lustre,osc ost read sum,,
lustre.osc.ost_read.sumsq,gauge,,,,Sum of squares for OST read operation times from OSC,0,lustre,osc ost read sumsq,,
lustre.osc.ost_setattr.count,count,,,,Number of OST setattr operations from OSC,0,lustre,osc ost setattr count,,
lustre.osc.ost_setattr.max,gauge,,microsecond,,Maximum OST setattr operation time from OSC,0,lustre,osc ost setattr max,,
lustre.osc.ost_setattr.min,gauge,,microsecond,,Minimum OST setattr operation time from OSC,0,lustre,osc ost setattr min,,
lustre.osc.ost_setattr.sum,gauge,,microsecond,,Total OST setattr operation time from OSC,0,lustre,osc ost setattr sum,,
lustre.osc.ost_setattr.sumsq,gauge,,,,Sum of squares for OST setattr operation times from OSC,0,lustre,osc ost setattr sumsq,,
lustre.osc.ost_statfs.count,count,,,,Number of OST statfs operations from OSC,0,lustre,osc ost statfs count,,
lustre.osc.ost_statfs.max,gauge,,microsecond,,Maximum OST statfs operation time from OSC,0,lustre,osc ost statfs max,,
lustre.osc.ost_statfs.min,gauge,,microsecond,,Minimum OST statfs operation time from OSC,0,lustre,osc ost statfs min,,
lustre.osc.ost_statfs.sum,gauge,,microsecond,,Total OST statfs operation time from OSC,0,lustre,osc ost statfs sum,,
lustre.osc.ost_statfs.sumsq,gauge,,,,Sum of squares for OST statfs operation times from OSC,0,lustre,osc ost statfs sumsq,,
lustre.osc.ost_sync.count,count,,,,Number of OST sync operations from OSC,0,lustre,osc ost sync count,,
lustre.osc.ost_sync.max,gauge,,microsecond,,Maximum OST sync operation time from OSC,0,lustre,osc ost sync max,,
lustre.osc.ost_sync.min,gauge,,microsecond,,Minimum OST sync operation time from OSC,0,lustre,osc ost sync min,,
lustre.osc.ost_sync.sum,gauge,,microsecond,,Total OST sync operation time from OSC,0,lustre,osc ost sync sum,,
lustre.osc.ost_sync.sumsq,gauge,,,,Sum of squares for OST sync operation times from OSC,0,lustre,osc ost sync sumsq,,
lustre.osc.ost_write.count,count,,,,Number of OST write operations from OSC,0,lustre,osc ost write count,,
lustre.osc.ost_write.max,gauge,,microsecond,,Maximum OST write operation time from OSC,0,lustre,osc ost write max,,
lustre.osc.ost_write.min,gauge,,microsecond,,Minimum OST write operation time from OSC,0,lustre,osc ost write min,,
lustre.osc.ost_write.sum,gauge,,microsecond,,Total OST write operation time from OSC,0,lustre,osc ost write sum,,
lustre.osc.ost_write.sumsq,gauge,,,,Sum of squares for OST write operation times from OSC,0,lustre,osc ost write sumsq,,
lustre.osc.read_bytes.count,count,,,,Number of read bytes operations from OSC,0,lustre,osc read bytes count,,
lustre.osc.read_bytes.max,gauge,,byte,,Maximum bytes read per operation from OSC,0,lustre,osc read bytes max,,
lustre.osc.read_bytes.min,gauge,,byte,,Minimum bytes read per operation from OSC,0,lustre,osc read bytes min,,
lustre.osc.read_bytes.sum,gauge,,byte,,Total bytes read from OSC,0,lustre,osc read bytes sum,,
lustre.osc.read_bytes.sumsq,gauge,,,,Sum of squares for bytes read from OSC,0,lustre,osc read bytes sumsq,,
lustre.osc.req_active.count,count,,,,Number of active requests from OSC,0,lustre,osc req active count,,
lustre.osc.req_active.max,gauge,,request,,Maximum number of active requests from OSC,0,lustre,osc req active max,,
lustre.osc.req_active.min,gauge,,request,,Minimum number of active requests from OSC,0,lustre,osc req active min,,
lustre.osc.req_active.sum,gauge,,request,,Total number of active requests from OSC,0,lustre,osc req active sum,,
lustre.osc.req_active.sumsq,gauge,,,,Sum of squares for number of active requests from OSC,0,lustre,osc req active sumsq,,
lustre.osc.req_waittime.count,count,,,,Number of requests waittime from OSC,0,lustre,osc req waittime count,,
lustre.osc.req_waittime.max,gauge,,request,,Maximum number of waittime requests from OSC,0,lustre,osc req waittime max,,
lustre.osc.req_waittime.min,gauge,,request,,Minimum number of waittime requests from OSC,0,lustre,osc req waittime min,,
lustre.osc.req_waittime.sum,gauge,,request,,Total number of waittime requests from OSC,0,lustre,osc req waittime sum,,
lustre.osc.req_waittime.sumsq,gauge,,,,Sum of squares for number of waittime requests from OSC,0,lustre,osc req waittime sumsq,,
lustre.osc.write_bytes.count,count,,,,Number of write bytes operations from OSC,0,lustre,osc write bytes count,,
lustre.osc.write_bytes.max,gauge,,byte,,Maximum bytes written per operation from OSC,0,lustre,osc write bytes max,,
lustre.osc.write_bytes.min,gauge,,byte,,Minimum bytes written per operation from OSC,0,lustre,osc write bytes min,,
lustre.osc.write_bytes.sum,gauge,,byte,,Total bytes written from OSC,0,lustre,osc write bytes sum,,
lustre.osc.write_bytes.sumsq,gauge,,,,Sum of squares for bytes written from OSC,0,lustre,osc write bytes sumsq,,
lustre.osd.blocksize,gauge,,byte,,Filesystem block size in bytes,0,lustre,osd blocksize,,
lustre.osd.filesfree,gauge,,inode,,The number of free inodes (objects) the filesystem can hold,0,lustre,osd filesfree,,
lustre.osd.filestotal,gauge,,inode,,The maximum number of inodes (objects) the filesystem can hold,0,lustre,osd filestotal,,
lustre.osd.kbytesavail,gauge,,kilobyte,,Number of kilobytes readily available in the pool,0,lustre,osd kbytesavail,,
lustre.osd.kbytesfree,gauge,,kilobyte,,Number of kilobytes allocated to the pool,0,lustre,osd kbytesfree,,
lustre.osd.kbytestotal,gauge,,kilobyte,,Capacity of the pool in kilobytes,0,lustre,osd kbytestotal,,
lustre.oss.ldlm_extent_enqueue.count,count,,,,Number of LDLM extent enqueue operations from OST,0,lustre,ost oss ldlm extent enqueue count,,
lustre.oss.ldlm_extent_enqueue.max,gauge,,microsecond,,Maximum LDLM extent enqueue operation time from OST,0,lustre,ost oss ldlm extent enqueue max,,
lustre.oss.ldlm_extent_enqueue.min,gauge,,microsecond,,Minimum LDLM extent enqueue operation time from OST,0,lustre,ost oss ldlm extent enqueue min,,
lustre.oss.ldlm_extent_enqueue.sum,gauge,,microsecond,,Total LDLM extent enqueue operation time from OST,0,lustre,ost oss ldlm extent enqueue sum,,
lustre.oss.ldlm_extent_enqueue.sumsq,gauge,,,,Sum of squares for LDLM extent enqueue operation times from OST,0,lustre,ost oss ldlm extent enqueue sumsq,,
lustre.oss.ldlm_glimpse_enqueue.count,count,,,,Number of LDLM glimpse enqueue operations from OST,0,lustre,ost oss ldlm glimpse enqueue count,,
